ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
northeuralex-bak-38_leg-1,bash1264,ajaq,,,LEG,,
northeuralex-bak-39_body-1,bash1264,tæn,,,BODY,,
northeuralex-bak-3_nose-1,bash1264,tanau,,,NOSE,,
northeuralex-bak-408_book-1,bash1264,kitap,,,BOOK,,
northeuralex-bak-408_book-2,bash1264,kenæɡæ,,,BOOK,,
northeuralex-bak-40_skin-1,bash1264,tire,,,SKIN,,
northeuralex-bak-42_vein-1,bash1264,tamɯr,,,VEIN,,
northeuralex-bak-43_sinew-1,bash1264,heŋer,,,TENDON,,
northeuralex-bak-43_sinew-2,bash1264,taramɯʃ,,,TENDON,,
northeuralex-bak-44_bone-1,bash1264,hojæk,,,BONE,,
northeuralex-bak-46_heart-1,bash1264,joræk,,,HEART,,
northeuralex-bak-48_liver-1,bash1264,bauɯr,,,LIVER,,
northeuralex-bak-4_mouth-1,bash1264,auɯð,,,MOUTH,,
northeuralex-bak-56_sky-1,bash1264,kyk,,,SKY,,
northeuralex-bak-57_sun-1,bash1264,qojaʃ,,,SUN,,
northeuralex-bak-59_star-1,bash1264,jondoð,,,STAR,,
northeuralex-bak-5_tooth-1,bash1264,teʃ,,,TOOTH,,
northeuralex-bak-6_tongue-1,bash1264,tel,,,TONGUE,,
northeuralex-bak-70_fire-1,bash1264,ut,,,FIRE,,
northeuralex-bak-7_lip-1,bash1264,iren,,,LIP,,
northeuralex-bak-89_lake-1,bash1264,kyl,,,LAKE,,
northeuralex-bak-94_hill-1,bash1264,tybæ,,,HILL,,
northeuralex-bak-96_mountain-1,bash1264,tau,,,MOUNTAIN,,
northeuralex-bak-97_summit-1,bash1264,tybæ,,,SUMMIT,,
northeuralex-bak-9_face-1,bash1264,bit,,,FACE,,
northeuralex-bel-103_shore-1,bela1254,bʲɛraɣ,,,SHORE OF LAKE,,
northeuralex-bel-10_forehead-1,bela1254,lɔb,,,FOREHEAD,,
northeuralex-bel-111_root-1,bela1254,kɔranʲ,,,ROOT,,
northeuralex-bel-112_tree-1,bela1254,drɛva,,,TREE,,
northeuralex-bel-113_trunk-1,bela1254,stvɔl,,,TREE TRUNK,,
northeuralex-bel-114_bark-1,bela1254,kara,,,BARK,,
northeuralex-bel-115_limb-1,bela1254,suk,,,BRANCH,,
northeuralex-bel-117_leaf-1,bela1254,list,,,LEAF,,
northeuralex-bel-11_hair-1,bela1254,vɔlas,,,HAIR,,
northeuralex-bel-11_hair-2,bela1254,valasɨ,,,HAIR,,
northeuralex-bel-129_egg-1,bela1254,jajka,,,EGG,,
northeuralex-bel-16_throat-1,bela1254,ɣɔrla,,,THROAT,,
northeuralex-bel-175_seed-1,bela1254,sʲɛmʲa,,,SEED,,
northeuralex-bel-178_peelhusk-1,bela1254,ʂalupinʲːɛ,,,SKIN (OF FRUIT),,
northeuralex-bel-17_neck-1,bela1254,ʂɨja,,,NECK,,
northeuralex-bel-18_nape-1,bela1254,patɨlit͡sa,,,NAPE (OF NECK),,
northeuralex-bel-19_head-1,bela1254,ɣalava,,,HEAD,,
northeuralex-bel-1_eye-1,bela1254,vɔka,,,EYE,,
northeuralex-bel-20_back-1,bela1254,spina,,,BACK,,
northeuralex-bel-21_belly-1,bela1254,ʐɨvɔt,,,BELLY,,
northeuralex-bel-25_shoulder-1,bela1254,plʲaʈ͡ʂɔ,,,SHOULDER,,
northeuralex-bel-268_side-1,bela1254,bɔk,,,SIDE,,
northeuralex-bel-273_edge-1,bela1254,rub,,,EDGE,,
northeuralex-bel-273_edge-2,bela1254,kant,,,EDGE,,
northeuralex-bel-274_corner-1,bela1254,vuɣal,,,CORNER,,
northeuralex-bel-275_tip-1,bela1254,kɔnʈ͡ʂɨk,,,TIP (OF OBJECT),,
northeuralex-bel-277_hole-1,bela1254,dzirka,,,HOLE,,
northeuralex-bel-27_elbow-1,bela1254,lɔkat͡sʲ,,,ELBOW,,
northeuralex-bel-288_oar-1,bela1254,vʲaslɔ,,,OAR,,
northeuralex-bel-28_hand-1,bela1254,kist͡sʲ,,,HAND,,
northeuralex-bel-2_ear-1,bela1254,vuxa,,,EAR,,
northeuralex-bel-304_stick-1,bela1254,palka,,,STICK,,
northeuralex-bel-314_bed-1,bela1254,lɔʐak,,,BED,,
northeuralex-bel-314_bed-2,bela1254,past͡sʲɛlʲ,,,BED,,
northeuralex-bel-318_door-1,bela1254,dzvʲɛrɨ,,,DOOR,,
northeuralex-bel-31_fingernail-1,bela1254,nɔɣat͡sʲ,,,FINGERNAIL,,
northeuralex-bel-321_roof-1,bela1254,dax,,,ROOF,,
northeuralex-bel-324_spade-1,bela1254,lapata,,,SPADE,,
northeuralex-bel-324_spade-2,bela1254,ʐalʲaznʲak,,,SPADE,,
northeuralex-bel-325_shovel-1,bela1254,ʂuflik,,,SHOVEL,,
northeuralex-bel-325_shovel-2,bela1254,lapatka,,,SHOVEL,,
northeuralex-bel-326_fork-1,bela1254,vidɛlʲɛt͡s,,,FORK,,
northeuralex-bel-329_nail-1,bela1254,t͡svik,,,NAIL (TOOL),,
northeuralex-bel-34_foot-1,bela1254,naɣa,,,FOOT,,
northeuralex-bel-363_leather-1,bela1254,skura,,,LEATHER,,
northeuralex-bel-369_knot-1,bela1254,vuzʲɛl,,,KNOT,,
northeuralex-bel-373_collar-1,bela1254,kawnʲɛr,,,COLLAR,,
northeuralex-bel-376_belt-1,bela1254,pɔjas,,,BELT,,
northeuralex-bel-378_shoe-1,bela1254,ʈ͡ʂaravik,,,SHOE,,
northeuralex-bel-38_leg-1,bela1254,naɣa,,,LEG,,
northeuralex-bel-39_body-1,bela1254,t͡sʲɛla,,,BODY,,
northeuralex-bel-3_nose-1,bela1254,nɔs,,,NOSE,,
northeuralex-bel-408_book-1,bela1254,kniɣa,,,BOOK,,
northeuralex-bel-40_skin-1,bela1254,skura,,,SKIN,,
northeuralex-bel-42_vein-1,bela1254,vʲɛna,,,VEIN,,
northeuralex-bel-42_vein-2,bela1254,sasud,,,VEIN,,
northeuralex-bel-43_sinew-1,bela1254,ʐɨla,,,TENDON,,
northeuralex-bel-43_sinew-2,bela1254,t͡sʲɛt͡siva,,,TENDON,,
northeuralex-bel-43_sinew-3,bela1254,suxaʐɨlʲːɛ,,,TENDON,,
northeuralex-bel-44_bone-1,bela1254,kɔst͡sʲ,,,BONE,,
northeuralex-bel-46_heart-1,bela1254,sɛrt͡sa,,,HEART,,
northeuralex-bel-48_liver-1,bela1254,pʲɛʈ͡ʂanʲ,,,LIVER,,
northeuralex-bel-4_mouth-1,bela1254,rɔt,,,MOUTH,,
northeuralex-bel-56_sky-1,bela1254,nʲɛba,,,SKY,,
northeuralex-bel-57_sun-1,bela1254,sɔnt͡sa,,,SUN,,
northeuralex-bel-59_star-1,bela1254,zɔrka,,,STAR,,
northeuralex-bel-5_tooth-1,bela1254,zub,,,TOOTH,,
northeuralex-bel-6_tongue-1,bela1254,jazɨk,,,TONGUE,,
northeuralex-bel-70_fire-1,bela1254,aɣɔnʲ,,,FIRE,,
northeuralex-bel-7_lip-1,bela1254,ɣuba,,,LIP,,
northeuralex-bel-89_lake-1,bela1254,vɔzʲɛra,,,LAKE,,
northeuralex-bel-94_hill-1,bela1254,uzɣɔrak,,,HILL,,
northeuralex-bel-96_mountain-1,bela1254,ɣara,,,MOUNTAIN,,
northeuralex-bel-97_summit-1,bela1254,vʲarʂɨnʲa,,,SUMMIT,,
northeuralex-bel-9_face-1,bela1254,tvar,,,FACE,,
northeuralex-bsk-103_shore-1,buru1296,ˈil,,,SHORE OF LAKE,,
northeuralex-bsk-10_forehead-1,buru1296,ˈpʰaʈi,,,FOREHEAD,,
northeuralex-bsk-111_root-1,buru1296,ɡaˈmun,,,ROOT,,
northeuralex-bsk-111_root-2,buru1296,t͡ṡhiˈriʂ,,,ROOT,,
northeuralex-bsk-112_tree-1,buru1296,t̪ɔm,,,TREE,,
northeuralex-bsk-112_tree-2,buru1296,d̪aˈraqt̪,,,TREE,,
northeuralex-bsk-113_trunk-1,buru1296,karˈkɔs,,,TREE TRUNK,,
northeuralex-bsk-114_bark-1,buru1296,waʈ,,,BARK,,
northeuralex-bsk-115_limb-1,buru1296,ʂar,,,BRANCH,,
northeuralex-bsk-117_leaf-1,buru1296,kʰiɻ_ˈaṅ,,,LEAF,,
northeuralex-bsk-11_hair-1,buru1296,bor,,,HAIR,,
northeuralex-bsk-129_egg-1,buru1296,ʈiṅˈan,,,EGG,,
northeuralex-bsk-16_throat-1,buru1296,bok,,,THROAT,,
northeuralex-bsk-16_throat-2,buru1296,ˈurqon,,,THROAT,,
northeuralex-bsk-178_peelhusk-1,buru1296,waʈ,,,SKIN (OF FRUIT),,
northeuralex-bsk-17_neck-1,buru1296,bok,,,NECK,,
northeuralex-bsk-18_nape-1,buru1296,ʂ,,,NAPE (OF NECK),,
northeuralex-bsk-19_head-1,buru1296,ɡaˈpal,,,HEAD,,
northeuralex-bsk-1_eye-1,buru1296,lt͡ɕin,,,EYE,,
northeuralex-bsk-20_back-1,buru1296,ˈwald̪as,,,BACK,,
northeuralex-bsk-21_belly-1,buru1296,ˈul,,,BELLY,,
northeuralex-bsk-25_shoulder-1,buru1296,ˈpʰɔiṅ,,,SHOULDER,,
northeuralex-bsk-268_side-1,buru1296,pat̪,,,SIDE,,
northeuralex-bsk-273_edge-1,buru1296,moɕ,,,EDGE,,
northeuralex-bsk-274_corner-1,buru1296,ˈkɔːna,,,CORNER,,
northeuralex-bsk-275_tip-1,buru1296,ˈbuːri,,,TIP (OF OBJECT),,
northeuralex-bsk-277_hole-1,buru1296,il,,,HOLE,,
northeuralex-bsk-277_hole-2,buru1296,ɡ̇oʈˈɔːpos,,,HOLE,,
northeuralex-bsk-27_elbow-1,buru1296,ˈsuson,,,ELBOW,,
northeuralex-bsk-28_hand-1,buru1296,ˈriːṅ,,,HAND,,
northeuralex-bsk-2_ear-1,buru1296,lˈt̪umal,,,EAR,,
northeuralex-bsk-304_stick-1,buru1296,ɖˈimɔ,,,STICK,,
northeuralex-bsk-304_stick-2,buru1296,barˈɡinas,,,STICK,,
northeuralex-bsk-314_bed-1,buru1296,ˈjaːriki,,,BED,,
northeuralex-bsk-318_door-1,buru1296,hiṅ,,,DOOR,,
northeuralex-bsk-31_fingernail-1,buru1296,ˈuri,,,FINGERNAIL,,
northeuralex-bsk-321_roof-1,buru1296,ˈt̪ɛɕi,,,ROOF,,
northeuralex-bsk-324_spade-1,buru1296,bʉl_ˈt͡ɕaṅ,,,SPADE,,
northeuralex-bsk-325_shovel-1,buru1296,boˈi,,,SHOVEL,,
northeuralex-bsk-326_fork-1,buru1296,d͡ʑɛˈqar,,,FORK,,
northeuralex-bsk-329_nail-1,buru1296,ˈɡili,,,NAIL (TOOL),,
northeuralex-bsk-34_foot-1,buru1296,ˈuʈ,,,FOOT,,
northeuralex-bsk-363_leather-1,buru1296,baʈ,,,LEATHER,,
northeuralex-bsk-369_knot-1,buru1296,ɡaʈ,,,KNOT,,
northeuralex-bsk-376_belt-1,buru1296,iˈkan,,,BELT,,
northeuralex-bsk-378_shoe-1,buru1296,kafˈɕa,,,SHOE,,
northeuralex-bsk-38_leg-1,buru1296,lt̪anʈ͡ʂ,,,LEG,,
northeuralex-bsk-39_body-1,buru1296,waʈ,,,BODY,,
northeuralex-bsk-3_nose-1,buru1296,ˈmupoʂ,,,NOSE,,
northeuralex-bsk-40_skin-1,buru1296,baʈ,,,SKIN,,
northeuralex-bsk-42_vein-1,buru1296,baˈrɛs_ɕɔ,,,VEIN,,
northeuralex-bsk-43_sinew-1,buru1296,d͡ʑɛˈwa,,,TENDON,,
northeuralex-bsk-44_bone-1,buru1296,ɡoɕˈpur,,,BONE,,
northeuralex-bsk-46_heart-1,buru1296,s,,,HEART,,
northeuralex-bsk-48_liver-1,buru1296,kin,,,LIVER,,
northeuralex-bsk-4_mouth-1,buru1296,ˈqʰat̪,,,MOUTH,,
northeuralex-bsk-56_sky-1,buru1296,aˈjaɕ,,,SKY,,
northeuralex-bsk-56_sky-2,buru1296,asˈmaːn,,,SKY,,
northeuralex-bsk-57_sun-1,buru1296,sa,,,SUN,,
northeuralex-bsk-59_star-1,buru1296,asiˈi,,,STAR,,
northeuralex-bsk-5_tooth-1,buru1296,ˈmɛ,,,TOOTH,,
northeuralex-bsk-6_tongue-1,buru1296,ˈumos,,,TONGUE,,
northeuralex-bsk-70_fire-1,buru1296,pʰo,,,FIRE,,
northeuralex-bsk-7_lip-1,buru1296,ˈil,,,LIP,,
northeuralex-bsk-89_lake-1,buru1296,ˈsart͡ṡhil,,,LAKE,,
northeuralex-bsk-94_hill-1,buru1296,t͡ɕʰiʂ,,,HILL,,
northeuralex-bsk-96_mountain-1,buru1296,t͡ɕʰiʂ,,,MOUNTAIN,,
northeuralex-bsk-96_mountain-2,buru1296,paˈhaːʈ,,,MOUNTAIN,,
northeuralex-bsk-97_summit-1,buru1296,ʈiṅ,,,SUMMIT,,
northeuralex-bsk-9_face-1,buru1296,roq,,,FACE,,
northeuralex-bsk-9_face-2,buru1296,skil,,,FACE,,
northeuralex-bua-103_shore-1,buri1258,ɛrʲʲɛ,,,SHORE OF LAKE,,
northeuralex-bua-10_forehead-1,buri1258,maɡnaj,,,FOREHEAD,,
northeuralex-bua-111_root-1,buri1258,yndɛhɛŋ,,,ROOT,,
northeuralex-bua-112_tree-1,buri1258,mɔdɔŋ,,,TREE,,
northeuralex-bua-113_trunk-1,buri1258,bzʲɛ,,,TREE TRUNK,,
northeuralex-bua-113_trunk-2,buri1258,plʲɛmi,,,TREE TRUNK,,
northeuralex-bua-113_trunk-3,buri1258,sɛmɡɛi,,,TREE TRUNK,,
northeuralex-bua-114_bark-1,buri1258,xɔltɔhɔŋ,,,BARK,,
northeuralex-bua-115_limb-1,buri1258,ɡɛʃyːhɛŋ,,,BRANCH,,
northeuralex-bua-117_leaf-1,buri1258,liis,,,LEAF,,
northeuralex-bua-117_leaf-2,buri1258,napʃahaŋ,,,LEAF,,
northeuralex-bua-11_hair-1,buri1258,yhɛŋ,,,HAIR,,
northeuralex-bua-129_egg-1,buri1258,yndɛɡɛŋ,,,EGG,,
northeuralex-bua-16_throat-1,buri1258,xɔːlɔj,,,THROAT,,
northeuralex-bua-16_throat-2,buri1258,baxaluːr,,,THROAT,,
northeuralex-bua-175_seed-1,buri1258,yrɛ,,,SEED,,
northeuralex-bua-178_peelhusk-1,buri1258,xaʎhaŋ,,,SKIN (OF FRUIT),,
northeuralex-bua-17_neck-1,buri1258,xyzyːŋ,,,NECK,,
northeuralex-bua-18_nape-1,buri1258,ʃɛlɛ_xyzyːŋ,,,NAPE (OF NECK),,
northeuralex-bua-19_head-1,buri1258,tarxi,,,HEAD,,
northeuralex-bua-19_head-2,buri1258,tɔlɡɔj,,,HEAD,,
northeuralex-bua-1_eye-1,buri1258,njudɛŋ,,,EYE,,
northeuralex-bua-20_back-1,buri1258,njurɡaŋ,,,BACK,,
northeuralex-bua-21_belly-1,buri1258,ɡɛdɛhɛŋ,,,BELLY,,
northeuralex-bua-25_shoulder-1,buri1258,myr,,,SHOULDER,,
northeuralex-bua-268_side-1,buri1258,tɛː,,,SIDE,,
northeuralex-bua-268_side-2,buri1258,xaʒuː,,,SIDE,,
northeuralex-bua-273_edge-1,buri1258,ɛrmɛk,,,EDGE,,
northeuralex-bua-273_edge-2,buri1258,xaʒuː_tala,,,EDGE,,
northeuralex-bua-273_edge-3,buri1258,xaʒuː_tala,,,EDGE,,
northeuralex-bua-274_corner-1,buri1258,uɡluː,,,CORNER,,
northeuralex-bua-275_tip-1,buri1258,yzyːr,,,TIP (OF OBJECT),,
northeuralex-bua-277_hole-1,buri1258,sɔːrxɔj,,,HOLE,,
northeuralex-bua-27_elbow-1,buri1258,tɔxɔnɔk,,,ELBOW,,
northeuralex-bua-288_oar-1,buri1258,hɛljuːr,,,OAR,,
northeuralex-bua-28_hand-1,buri1258,ɡar,,,HAND,,
northeuralex-bua-2_ear-1,buri1258,ʃɛxɛŋ,,,EAR,,
northeuralex-bua-304_stick-1,buri1258,mɔdɔŋ,,,STICK,,
northeuralex-bua-314_bed-1,buri1258,untari,,,BED,,
northeuralex-bua-314_bed-2,buri1258,xɛptɛri,,,BED,,
northeuralex-bua-318_door-1,buri1258,yːdɛŋ,,,DOOR,,
northeuralex-bua-31_fingernail-1,buri1258,xjumhaŋ,,,FINGERNAIL,,
northeuralex-bua-321_roof-1,buri1258,xuʃalta,,,ROOF,,
northeuralex-bua-324_spade-1,buri1258,xyrzɛ,,,SPADE,,
northeuralex-bua-325_shovel-1,buri1258,xyrzɛ,,,SHOVEL,,
northeuralex-bua-326_fork-1,buri1258,hɛrɛː,,,FORK,,
northeuralex-bua-329_nail-1,buri1258,xadaːhaŋ,,,NAIL (TOOL),,
northeuralex-bua-34_foot-1,buri1258,ula,,,FOOT,,
northeuralex-bua-34_foot-2,buri1258,tabɡaj,,,FOOT,,
northeuralex-bua-363_leather-1,buri1258,arhaŋ,,,LEATHER,,
northeuralex-bua-369_knot-1,buri1258,bɔːdɔ,,,KNOT,,
northeuralex-bua-369_knot-2,buri1258,xyliɡɛ,,,KNOT,,
northeuralex-bua-369_knot-3,buri1258,zaŋɡilaː,,,KNOT,,
northeuralex-bua-373_collar-1,buri1258,zaxa,,,COLLAR,,
northeuralex-bua-376_belt-1,buri1258,hur,,,BELT,,
northeuralex-bua-378_shoe-1,buri1258,ʃaːxaj,,,SHOE,,
northeuralex-bua-38_leg-1,buri1258,xyl,,,LEG,,
northeuralex-bua-39_body-1,buri1258,bɛʲɛ,,,BODY,,
northeuralex-bua-3_nose-1,buri1258,xamar,,,NOSE,,
northeuralex-bua-408_book-1,buri1258,nɔm,,,BOOK,,
northeuralex-bua-40_skin-1,buri1258,arhaŋ,,,SKIN,,
northeuralex-bua-42_vein-1,buri1258,hudahaŋ,,,VEIN,,
northeuralex-bua-43_sinew-1,buri1258,ʃyrbɛhɛŋ,,,TENDON,,
northeuralex-bua-44_bone-1,buri1258,jahaŋ,,,BONE,,
northeuralex-bua-46_heart-1,buri1258,zyrxɛŋ,,,HEART,,
northeuralex-bua-48_liver-1,buri1258,ɛʎɡɛŋ,,,LIVER,,
northeuralex-bua-4_mouth-1,buri1258,amaŋ,,,MOUTH,,
northeuralex-bua-56_sky-1,buri1258,tɛŋɡɛri,,,SKY,,
northeuralex-bua-56_sky-2,buri1258,ɔktɔrɡɔj,,,SKY,,
northeuralex-bua-57_sun-1,buri1258,naraŋ,,,SUN,,
northeuralex-bua-59_star-1,buri1258,ɔdɔŋ,,,STAR,,
northeuralex-bua-59_star-2,buri1258,myʃɛŋ,,,STAR,,
northeuralex-bua-5_tooth-1,buri1258,ʃydɛŋ,,,TOOTH,,
northeuralex-bua-6_tongue-1,buri1258,xɛlɛŋ,,,TONGUE,,
northeuralex-bua-70_fire-1,buri1258,ɡal,,,FIRE,,
northeuralex-bua-7_lip-1,buri1258,ural,,,LIP,,
northeuralex-bua-89_lake-1,buri1258,nuːr,,,LAKE,,
northeuralex-bua-94_hill-1,buri1258,ɡybɛː,,,HILL,,
northeuralex-bua-94_hill-2,buri1258,dɔbuːŋ,,,HILL,,
northeuralex-bua-96_mountain-1,buri1258,xada,,,MOUNTAIN,,
northeuralex-bua-97_summit-1,buri1258,ɔrɔj,,,SUMMIT,,
northeuralex-bua-97_summit-2,buri1258,ɔrʲʲɔl,,,SUMMIT,,
northeuralex-bua-9_face-1,buri1258,njuːr,,,FACE,,
northeuralex-chv-103_shore-1,chuv1255,ɕɯˈran,,,SHORE OF LAKE,,
northeuralex-chv-10_forehead-1,chuv1255,ɕamˈk̬a,,,FOREHEAD,,
northeuralex-chv-111_root-1,chuv1255,tɯˈmar,,,ROOT,,
northeuralex-chv-112_tree-1,chuv1255,ˈjɯʋəɕ,,,TREE,,
northeuralex-chv-113_trunk-1,chuv1255,ˈʋulə,,,TREE TRUNK,,
northeuralex-chv-114_bark-1,chuv1255,ˈχujər,,,BARK,,
northeuralex-chv-115_limb-1,chuv1255,tuˈrat,,,BRANCH,,
northeuralex-chv-117_leaf-1,chuv1255,ˈɕulɕ̬ə,,,LEAF,,
northeuralex-chv-11_hair-1,chuv1255,ɕyɕ,,,HAIR,,
northeuralex-chv-129_egg-1,chuv1255,ɕəmarˈt̬a,,,EGG,,
northeuralex-chv-16_throat-1,chuv1255,pɯr,,,THROAT,,
northeuralex-chv-16_throat-2,chuv1255,karˈlank̬ə,,,THROAT,,
northeuralex-chv-175_seed-1,chuv1255,ˈʋərə,,,SEED,,
northeuralex-chv-178_peelhusk-1,chuv1255,ˈχupə,,,SKIN (OF FRUIT),,
northeuralex-chv-17_neck-1,chuv1255,pɯr,,,NECK,,
northeuralex-chv-18_nape-1,chuv1255,ɘnˈs̬ɛ,,,NAPE (OF NECK),,
northeuralex-chv-19_head-1,chuv1255,puɕ,,,HEAD,,
northeuralex-chv-1_eye-1,chuv1255,kuɕ,,,EYE,,
northeuralex-chv-20_back-1,chuv1255,ˈɕurəm,,,BACK,,
northeuralex-chv-25_shoulder-1,chuv1255,χul_puˈɕi,,,SHOULDER,,
northeuralex-chv-268_side-1,chuv1255,ɛn,,,SIDE,,
northeuralex-chv-268_side-2,chuv1255,aˈjak,,,SIDE,,
northeuralex-chv-268_side-3,chuv1255,ˈajək,,,SIDE,,
northeuralex-chv-273_edge-1,chuv1255,χajk̬at͡ɕ̬a,,,EDGE,,
northeuralex-chv-273_edge-2,chuv1255,χɯs̬ak,,,EDGE,,
northeuralex-chv-274_corner-1,chuv1255,kɘˈt̬ɛs,,,CORNER,,
northeuralex-chv-275_tip-1,chuv1255,ʋɘɕ,,,TIP (OF OBJECT),,
northeuralex-chv-277_hole-1,chuv1255,ˈʂətək,,,HOLE,,
northeuralex-chv-27_elbow-1,chuv1255,t͡ɕaʋˈs̬a,,,ELBOW,,
northeuralex-chv-288_oar-1,chuv1255,kɘsˈmɛn,,,OAR,,
northeuralex-chv-28_hand-1,chuv1255,ˈalə_sɯˈpi,,,HAND,,
northeuralex-chv-2_ear-1,chuv1255,χəlˈχa,,,EAR,,
northeuralex-chv-304_stick-1,chuv1255,paˈt̬ak,,,STICK,,
northeuralex-chv-314_bed-1,chuv1255,kraˈʋatʲ,,,BED,,
northeuralex-chv-318_door-1,chuv1255,ˈalək,,,DOOR,,
northeuralex-chv-31_fingernail-1,chuv1255,t͡ɕɘrˈnɛ,,,FINGERNAIL,,
northeuralex-chv-321_roof-1,chuv1255,ˈtərə,,,ROOF,,
northeuralex-chv-324_spade-1,chuv1255,kɘrɛˈɕ̬ɛ,,,SPADE,,
northeuralex-chv-325_shovel-1,chuv1255,kɘrɛˈɕ̬ɛ,,,SHOVEL,,
northeuralex-chv-326_fork-1,chuv1255,ˈʋilk̬a,,,FORK,,
northeuralex-chv-329_nail-1,chuv1255,pəˈt̬a,,,NAIL (TOOL),,
northeuralex-chv-34_foot-1,chuv1255,uˈra_laˈpi,,,FOOT,,
northeuralex-chv-363_leather-1,chuv1255,səˈran,,,LEATHER,,
northeuralex-chv-369_knot-1,chuv1255,j́ələ,,,KNOT,,
northeuralex-chv-373_collar-1,chuv1255,ɕuˈχa,,,COLLAR,,
northeuralex-chv-376_belt-1,chuv1255,piɕ̬iˈχi,,,BELT,,
northeuralex-chv-378_shoe-1,chuv1255,puʂmak,,,SHOE,,
northeuralex-chv-378_shoe-2,chuv1255,bot̬inok,,,SHOE,,
northeuralex-chv-38_leg-1,chuv1255,uˈra,,,LEG,,
northeuralex-chv-39_body-1,chuv1255,yt,,,BODY,,
northeuralex-chv-39_body-2,chuv1255,yt-ˈpy,,,BODY,,
northeuralex-chv-3_nose-1,chuv1255,səmˈs̬a,,,NOSE,,
northeuralex-chv-408_book-1,chuv1255,kɘnɛˈk̬ɛ,,,BOOK,,
northeuralex-chv-40_skin-1,chuv1255,tir,,,SKIN,,
northeuralex-chv-42_vein-1,chuv1255,ˈʋɛna,,,VEIN,,
northeuralex-chv-43_sinew-1,chuv1255,ˈʂənər,,,TENDON,,
northeuralex-chv-44_bone-1,chuv1255,ˈʂəmə,,,BONE,,
northeuralex-chv-46_heart-1,chuv1255,t͡ɕɘˈrɛ,,,HEART,,
northeuralex-chv-48_liver-1,chuv1255,pɘˈʋɛr,,,LIVER,,
northeuralex-chv-4_mouth-1,chuv1255,ɕəˈʋar,,,MOUTH,,
northeuralex-chv-56_sky-1,chuv1255,ˈpɘlɘt,,,SKY,,
northeuralex-chv-57_sun-1,chuv1255,χɘˈʋɛl,,,SUN,,
northeuralex-chv-59_star-1,chuv1255,ˈɕəlt̬ər,,,STAR,,
northeuralex-chv-5_tooth-1,chuv1255,ʂəl,,,TOOTH,,
northeuralex-chv-6_tongue-1,chuv1255,t͡ɕɘlˈχɛ,,,TONGUE,,
northeuralex-chv-70_fire-1,chuv1255,ʋut,,,FIRE,,
northeuralex-chv-70_fire-2,chuv1255,ˈɕuləm,,,FIRE,,
northeuralex-chv-7_lip-1,chuv1255,tuˈt̬a,,,LIP,,
northeuralex-chv-89_lake-1,chuv1255,ˈkylɘ,,,LAKE,,
northeuralex-chv-94_hill-1,chuv1255,sərt̬,,,HILL,,
northeuralex-chv-94_hill-2,chuv1255,tɘmɛsˈkɛ,,,HILL,,
northeuralex-chv-96_mountain-1,chuv1255,tu,,,MOUNTAIN,,
northeuralex-chv-97_summit-1,chuv1255,tyˈp̬ɛ,,,SUMMIT,,
northeuralex-chv-9_face-1,chuv1255,pit,,,FACE,,
northeuralex-chv-9_face-2,chuv1255,pit-kuɕ,,,FACE,,
northeuralex-ckt-103_shore-1,chuk1273,ɣət͡ɕuɹmən,,,SHORE OF LAKE,,
northeuralex-ckt-10_forehead-1,chuk1273,kətɹeɬ,,,FOREHEAD,,
northeuralex-ckt-111_root-1,chuk1273,kenməɬɣən,,,ROOT,,
northeuralex-ckt-112_tree-1,chuk1273,utːuːt,,,TREE,,
northeuralex-ckt-113_trunk-1,chuk1273,otːəpojɣət͡ɕˀən,,,TREE TRUNK,,
northeuralex-ckt-113_trunk-2,chuk1273,utːəqəmt͡ɕut͡ɕˀən,,,TREE TRUNK,,
northeuralex-ckt-114_bark-1,chuk1273,itqiɬɣən,,,BARK,,
northeuralex-ckt-115_limb-1,chuk1273,ɹətəɬ,,,BRANCH,,
northeuralex-ckt-117_leaf-1,chuk1273,βətβət,,,LEAF,,
northeuralex-ckt-11_hair-1,chuk1273,kəɹβiɹ,,,HAIR,,
northeuralex-ckt-129_egg-1,chuk1273,ɬiɣɬiɣ,,,EGG,,
northeuralex-ckt-16_throat-1,chuk1273,piɬɣən,,,THROAT,,
northeuralex-ckt-175_seed-1,chuk1273,təŋet͡ɕˀəɬqəɬ,,,SEED,,
northeuralex-ckt-178_peelhusk-1,chuk1273,xəɹɣot͡ɕen,,,SKIN (OF FRUIT),,
northeuralex-ckt-17_neck-1,chuk1273,itən,,,NECK,,
northeuralex-ckt-18_nape-1,chuk1273,etenmən,,,NAPE (OF NECK),,
northeuralex-ckt-19_head-1,chuk1273,ɬeβət,,,HEAD,,
northeuralex-ckt-1_eye-1,chuk1273,ɬəɬaɬɣən,,,EYE,,
northeuralex-ckt-20_back-1,chuk1273,qeptin,,,BACK,,
northeuralex-ckt-21_belly-1,chuk1273,nanqən,,,BELLY,,
northeuralex-ckt-25_shoulder-1,chuk1273,ɹeɬpəɬɣən,,,SHOULDER,,
northeuralex-ckt-268_side-1,chuk1273,ɣətoɬɣəi,,,SIDE,,
northeuralex-ckt-274_corner-1,chuk1273,otkən,,,CORNER,,
northeuralex-ckt-275_tip-1,chuk1273,t͡ɕaβtətkən,,,TIP (OF OBJECT),,
